subject_id,Filename,flag_rad_point,a,b,is_point
91321612,012721-734221.png,0.0,6.6,6.48,1.0
91321613,012722-740205.png,1.0,7.13,6.5,1.0
91321614,012727-734759.png,0.0,7.88,6.69,0.0
91321616,012729-725836.png,1.0,6.7,6.11,1.0
91321617,012729-734059.png,0.0,7.91,6.5,0.0
91321619,012730-732645.png,0.0,6.53,6.04,1.0
91321621,012730-733239.png,0.0,6.63,6.12,1.0
91321623,012735-732150.png,0.0,7.83,6.15,1.0
91321624,012737-732639.png,1.0,7.25,5.88,1.0
91321625,012737-732707.png,1.0,6.81,5.65,1.0
91321626,012739-740028.png,1.0,8.46,6.56,0.0
91321628,012740-733146.png,0.0,6.81,6.09,1.0
91321629,012741-731632.png,0.0,6.81,6.26,1.0
91321630,012748-732016.png,1.0,6.46,6.07,1.0
91321631,012749-732236.png,0.0,6.84,5.96,1.0
91321633,012751-734731.png,1.0,7.23,6.12,1.0
91321634,012752-731051.png,0.0,6.59,6.08,1.0
91321636,012752-731104.png,0.0,13.52,9.79,0.0
91321637,012753-731118.png,0.0,6.89,6.46,1.0
91321639,012754-730447.png,0.0,6.76,6.0,1.0
91321640,012755-735420.png,0.0,6.72,6.7,1.0
91321642,012756-731717.png,0.0,6.79,6.12,1.0
91321643,012758-732749.png,0.0,6.87,5.86,1.0
91321645,012759-735007.png,1.0,8.12,5.92,1.0
91321646,012801-732649.png,0.0,7.38,6.76,0.0
91321647,012802-732524.png,1.0,6.92,6.04,1.0
91321649,012803-734315.png,1.0,7.14,6.2,1.0
91321651,012803-740721.png,1.0,6.72,6.0,1.0
91321652,012804-732300.png,0.0,7.19,6.02,1.0
91321654,012804-741105.png,0.0,6.78,6.08,1.0
91321655,012804-741121.png,0.0,6.86,6.6,1.0
91321656,012807-734937.png,1.0,7.24,6.03,1.0
91321657,012811-730652.png,1.0,6.23,6.17,1.0
91321659,012812-734806.png,0.0,6.87,6.29,1.0
91321660,012812-741038.png,1.0,6.59,5.8,1.0
91321661,012813-730901.png,1.0,6.63,5.7,1.0
91321662,012813-732651.png,1.0,6.88,5.64,1.0
91321663,012813-734435.png,1.0,6.75,6.13,1.0
91321665,012814-725111.png,1.0,7.04,5.96,1.0
91321666,012814-730256.png,1.0,6.47,6.15,1.0
91321667,012815-730800.png,0.0,7.34,6.77,0.0
91321668,012816-730056.png,0.0,8.38,7.27,0.0
91321669,012816-732540.png,0.0,11.96,8.53,0.0
91321671,012816-741148.png,1.0,6.75,6.05,1.0
91321672,012817-733736.png,1.0,6.66,6.03,1.0
91321673,012818-732739.png,1.0,8.18,6.97,0.0
91321674,012818-732935.png,0.0,12.52,6.62,0.0
91321675,012819-725748.png,1.0,8.56,8.46,0.0
91321677,012820-741313.png,1.0,9.25,8.92,0.0
91321678,012824-733012.png,0.0,7.81,6.2,1.0
91321679,012824-735715.png,0.0,6.78,5.92,1.0
91321680,012825-741115.png,1.0,6.78,6.0,1.0
91321681,012828-732758.png,1.0,6.6,6.11,1.0
91321682,012829-725416.png,1.0,7.69,5.97,1.0
91321684,012829-734143.png,0.0,7.91,6.17,0.0
91321685,012829-734430.png,1.0,6.45,6.31,1.0
91321686,012829-740138.png,0.0,6.53,6.22,1.0
91321687,012829-740836.png,0.0,6.75,6.13,1.0
91321688,012830-734315.png,0.0,6.81,6.19,1.0
91321689,012831-731657.png,1.0,6.82,5.98,1.0
91321690,012831-733815.png,0.0,6.65,6.01,1.0
91321691,012831-740350.png,0.0,6.76,6.17,1.0
91321692,012832-730851.png,0.0,6.87,6.65,1.0
91321694,012832-740908.png,0.0,9.46,9.2,0.0
91321695,012834-733545.png,0.0,10.89,8.84,0.0
91321696,012837-732755.png,1.0,10.49,8.84,0.0
91321697,012838-732626.png,0.0,6.73,6.2,1.0
91321698,012838-740923.png,1.0,6.85,6.01,1.0
91321699,012839-740154.png,0.0,6.75,6.02,1.0
91321702,012841-730424.png,1.0,7.22,6.05,1.0
91321703,012842-725210.png,0.0,7.78,7.29,0.0
91321705,012842-740458.png,0.0,6.89,6.07,1.0
91321706,012843-730635.png,0.0,7.12,6.15,1.0
91321707,012847-734729.png,1.0,6.63,5.94,1.0
91321708,012848-731404.png,0.0,6.7,6.06,1.0
91321710,012852-725840.png,1.0,6.63,6.22,1.0
91321711,012853-725307.png,1.0,6.72,5.9,1.0
91321712,012853-740013.png,0.0,6.73,6.24,1.0
91321713,012855-732841.png,1.0,8.13,7.91,0.0
91321714,012855-740602.png,1.0,6.6,6.13,1.0
91321715,012856-725955.png,1.0,6.7,6.19,1.0
91321717,012857-730748.png,1.0,6.87,6.71,1.0
91321718,012857-734642.png,1.0,6.58,6.01,1.0
91321720,012857-735018.png,0.0,6.83,6.34,1.0
91321721,012858-725444.png,1.0,6.49,6.12,1.0
91321723,012900-730913.png,1.0,6.54,6.2,1.0
91321725,012901-725400.png,0.0,6.87,6.0,1.0
91321726,012901-735018.png,0.0,7.6,6.21,1.0
91321728,012902-731256.png,1.0,7.34,6.91,0.0
91321729,012905-731841.png,1.0,6.69,5.85,1.0
91321731,012905-734228.png,0.0,6.55,5.77,1.0
91321732,012907-731558.png,1.0,6.61,6.1,1.0
91321734,012908-732528.png,0.0,7.05,6.03,1.0
91321735,012909-731535.png,1.0,9.96,6.43,0.0
91321737,012910-735541.png,0.0,7.22,6.19,1.0
91321738,012911-731331.png,0.0,6.64,6.02,1.0
91321740,012911-732131.png,0.0,6.39,6.25,1.0
91321741,012913-730247.png,0.0,6.7,6.0,1.0
91321743,012913-730902.png,1.0,6.6,6.41,1.0
91321744,012913-731342.png,1.0,6.58,6.11,1.0
91321745,012914-734757.png,1.0,6.68,5.99,1.0
91321746,012915-732257.png,1.0,7.07,5.8,1.0
91321748,012916-731459.png,1.0,8.22,7.01,0.0
91321749,012916-731848.png,1.0,6.59,6.04,1.0
91321751,012918-730046.png,1.0,6.73,5.85,1.0
91321752,012918-735944.png,0.0,9.31,6.23,0.0
91321754,012919-725514.png,1.0,6.42,5.99,1.0
91321755,012919-730612.png,1.0,6.57,6.12,1.0
91321757,012920-740615.png,1.0,7.27,6.44,1.0
91321758,012922-735148.png,1.0,7.26,6.14,1.0
91321759,012922-735312.png,0.0,6.58,5.95,1.0
91321761,012924-733153.png,0.0,6.62,5.99,1.0
91321762,012926-735713.png,1.0,6.47,6.37,1.0
91321764,012927-731353.png,1.0,6.81,6.64,1.0
91321765,012928-730648.png,0.0,6.97,5.78,1.0
91321767,012930-733311.png,0.0,6.94,6.0,1.0
91321768,012930-734838.png,1.0,6.5,6.21,1.0
91321770,012932-735221.png,1.0,6.82,6.08,1.0
91321771,012932-740947.png,1.0,6.32,6.03,1.0
91321774,012934-734732.png,0.0,6.65,6.06,1.0
91321775,012934-740156.png,0.0,6.95,6.07,1.0
91321777,012938-730705.png,0.0,6.81,5.82,1.0
91321778,012939-730456.png,1.0,7.56,6.53,0.0
91321780,012940-740745.png,0.0,6.55,5.75,1.0
91321781,012941-731331.png,0.0,6.69,6.6,1.0
91321783,012943-725833.png,0.0,6.93,6.61,1.0
91321784,012943-730551.png,1.0,6.63,6.47,1.0
91321786,012945-725500.png,1.0,6.23,6.05,1.0
91321787,012945-734238.png,1.0,6.71,6.21,1.0
91321788,012945-734320.png,1.0,6.66,6.16,1.0
91321789,012946-730511.png,1.0,6.69,5.93,1.0
91321790,012947-731303.png,0.0,7.21,6.13,1.0
91321791,012948-731935.png,0.0,6.8,6.48,1.0
91321793,012949-733709.png,0.0,7.2,6.04,1.0
91321795,012950-733925.png,0.0,6.55,5.98,1.0
91321796,012954-734322.png,0.0,6.64,6.05,1.0
91321798,012955-730608.png,1.0,8.27,6.78,0.0
91321800,012955-732057.png,0.0,6.67,6.0,1.0
91321801,012956-740155.png,0.0,7.17,7.07,0.0
91321802,012958-731015.png,0.0,7.65,6.22,1.0
91321804,012958-735416.png,1.0,7.22,6.1,1.0
91321806,013000-731425.png,1.0,8.96,7.28,0.0
91321807,013001-730406.png,1.0,6.47,5.8,1.0
91321809,013001-732409.png,0.0,7.56,5.88,1.0
91321810,013002-730307.png,1.0,6.8,6.01,1.0
91321812,013002-733950.png,1.0,6.42,5.96,1.0
91321813,013003-730556.png,1.0,7.51,5.91,1.0
91321814,013004-735236.png,1.0,6.66,6.01,1.0
91321816,013005-725415.png,1.0,6.57,6.01,1.0
91321817,013009-735618.png,1.0,6.75,6.02,1.0
91321819,013010-732210.png,1.0,6.65,6.26,1.0
91321820,013011-740924.png,1.0,6.83,5.87,1.0
91321822,013012-735701.png,1.0,6.97,6.15,1.0
91321823,013013-731158.png,1.0,6.84,6.02,1.0
91321825,013015-731628.png,0.0,6.57,6.06,1.0
91321826,013017-730354.png,1.0,6.6,6.05,1.0
91321828,013020-733957.png,0.0,6.91,5.82,1.0
91321829,013021-730258.png,1.0,6.66,5.91,1.0
91321831,013022-732039.png,0.0,7.13,6.5,1.0
91321832,013022-734920.png,0.0,6.39,5.97,1.0
91321834,013024-730708.png,1.0,6.6,6.47,1.0
91321835,013025-731122.png,0.0,6.66,6.14,1.0
91321837,013025-732056.png,1.0,7.7,6.84,0.0
91321838,013025-740800.png,1.0,8.64,6.4,0.0
91321840,013027-732426.png,1.0,7.01,6.01,1.0
91321841,013031-730820.png,1.0,6.74,6.0,1.0
91321843,013032-731741.png,0.0,6.69,5.99,1.0
91321844,013033-733256.png,0.0,11.95,9.03,0.0
91321846,013033-735409.png,0.0,6.76,6.0,1.0
91321847,013034-733344.png,0.0,6.85,6.51,1.0
91321849,013036-740204.png,1.0,7.58,6.26,1.0
91321850,013040-734632.png,0.0,6.95,6.08,1.0
91321852,013041-735053.png,0.0,7.3,6.31,1.0
91321853,013042-731002.png,1.0,6.8,5.99,1.0
91321854,013043-733925.png,0.0,10.57,5.99,0.0
91321855,013044-735559.png,0.0,18.73,10.45,0.0
91321857,013045-730517.png,1.0,19.23,6.98,0.0
91321858,013045-740737.png,1.0,7.14,6.84,0.0
91321859,013047-735441.png,0.0,6.57,6.06,1.0
91321861,013048-733452.png,0.0,7.3,5.68,1.0
91321863,013050-730654.png,1.0,8.99,7.87,0.0
91321864,013050-734426.png,0.0,6.76,5.98,1.0
91321866,013051-735648.png,1.0,6.43,6.2,1.0
91321867,013052-731016.png,1.0,6.5,6.41,1.0
91321868,013055-725810.png,1.0,6.67,6.0,1.0
91321870,013056-735112.png,0.0,7.11,6.47,1.0
91321871,013057-733225.png,1.0,6.44,6.05,1.0
91321873,013058-730117.png,1.0,6.84,6.37,1.0
91321874,013059-733758.png,0.0,6.8,6.07,1.0
91321876,013059-734045.png,0.0,6.56,5.94,1.0
91321878,013101-731531.png,1.0,6.68,6.01,1.0
91321879,013103-734249.png,0.0,6.59,6.27,1.0
91321881,013103-740738.png,1.0,12.33,7.78,0.0
91321882,013105-741053.png,1.0,6.66,6.27,1.0
91321883,013106-731355.png,0.0,6.57,6.09,1.0
91321885,013109-733327.png,0.0,6.7,5.78,1.0
91321886,013110-735427.png,0.0,6.95,6.62,1.0
91321887,013111-731637.png,1.0,7.85,6.95,0.0
91321888,013111-731821.png,1.0,6.61,6.16,1.0
91321889,013112-740714.png,0.0,7.74,6.77,0.0
91321890,013113-731142.png,0.0,9.38,7.23,0.0
91321891,013116-725459.png,1.0,6.72,5.93,1.0
91321892,013117-730356.png,0.0,6.77,6.16,1.0
91321894,013117-731050.png,0.0,6.6,5.91,1.0
91321895,013118-730701.png,1.0,6.69,6.03,1.0
91321897,013120-740052.png,0.0,6.59,6.0,1.0
91321898,013121-725249.png,0.0,6.98,6.51,1.0
91321900,013123-740045.png,0.0,6.73,6.39,1.0
91321901,013124-735101.png,0.0,6.49,6.03,1.0
91321903,013125-740037.png,0.0,6.66,6.02,1.0
91321904,013127-734438.png,0.0,7.05,6.31,1.0
91321905,013132-735547.png,0.0,6.69,5.97,1.0
91321907,013132-740720.png,1.0,6.54,6.15,1.0
91321908,013134-733220.png,1.0,7.05,6.33,1.0
91321910,013135-733342.png,1.0,6.77,6.5,1.0
91321911,013136-732458.png,0.0,6.95,6.38,1.0
91321913,013136-735244.png,1.0,6.71,6.3,1.0
91321914,013137-734959.png,0.0,6.49,6.31,1.0
91321916,013138-732313.png,1.0,6.71,5.81,1.0
91321917,013139-733941.png,1.0,6.55,6.07,1.0
91321919,013146-730358.png,0.0,7.53,6.18,1.0
91321920,013146-740923.png,0.0,6.7,6.61,1.0
91321922,013147-732646.png,1.0,8.06,7.0,0.0
91321923,013147-732919.png,1.0,6.86,5.93,1.0
91321925,013147-734943.png,0.0,7.01,6.34,1.0
91321926,013148-731325.png,1.0,6.79,5.95,1.0
91321928,013148-735958.png,1.0,7.01,6.04,1.0
91321929,013151-725717.png,1.0,6.59,6.21,1.0
91321931,013152-734934.png,0.0,6.52,6.01,1.0
91321932,013153-734507.png,1.0,7.06,6.04,1.0
91321934,013155-730405.png,1.0,6.64,5.97,1.0
91321935,013159-734429.png,1.0,6.6,6.01,1.0
91321937,013202-735726.png,1.0,6.59,6.49,1.0
91321938,013204-734715.png,0.0,6.58,6.1,1.0
91321939,013206-730804.png,0.0,6.37,6.34,1.0
91321941,013206-732933.png,0.0,6.94,6.06,1.0
91321942,013207-730308.png,1.0,13.05,7.32,0.0
91321944,013209-732937.png,0.0,6.75,6.19,1.0
91321945,013209-734240.png,0.0,6.55,6.08,1.0
91321946,013214-740037.png,0.0,7.04,6.11,1.0
91321948,013215-733903.png,0.0,8.15,6.83,0.0
91321949,013216-732615.png,1.0,6.79,6.24,1.0
91321950,013220-731202.png,1.0,7.03,6.07,1.0
91321952,013221-733133.png,0.0,9.07,8.39,0.0
91321953,013221-733147.png,0.0,22.34,8.93,0.0
91321955,013225-734933.png,1.0,7.25,6.07,1.0
91321956,013229-733022.png,1.0,6.55,6.22,1.0
91321957,013229-734123.png,0.0,6.87,6.06,1.0
91321959,013230-730020.png,0.0,6.73,5.99,1.0
91321960,013237-732552.png,1.0,6.79,6.0,1.0
91321962,013239-730733.png,1.0,6.92,6.2,1.0
91321963,013239-732624.png,1.0,6.64,6.03,1.0
91321964,013239-734422.png,0.0,7.0,5.88,1.0
91321966,013240-734936.png,1.0,9.44,6.33,0.0
91321967,013243-731220.png,0.0,6.64,6.04,1.0
91321969,013243-734414.png,0.0,6.9,6.19,1.0
91321970,013245-731144.png,1.0,7.4,6.5,1.0
91321972,013245-732136.png,0.0,6.55,6.23,1.0
91321973,013247-730218.png,0.0,6.77,6.17,1.0
91321974,013249-733200.png,0.0,6.53,6.29,1.0
91321976,013252-732948.png,1.0,6.94,6.48,1.0
91321977,013253-735543.png,1.0,6.58,6.02,1.0
91321979,013255-731916.png,1.0,6.55,6.1,1.0
91321982,013300-730424.png,0.0,12.73,10.5,0.0
91321983,013303-730929.png,0.0,17.83,12.12,0.0
91321985,013304-734239.png,0.0,6.71,6.62,1.0
91321987,013304-735138.png,1.0,6.53,6.07,1.0
91321988,013304-735753.png,1.0,6.94,6.12,1.0
91321990,013307-733441.png,1.0,7.91,6.81,0.0
91321991,013309-732747.png,0.0,6.73,6.14,1.0
91321992,013312-733131.png,0.0,6.65,6.34,1.0
91321994,013313-731412.png,0.0,7.02,6.14,1.0
91321995,013316-731628.png,0.0,6.58,6.07,1.0
91321996,013316-740205.png,1.0,6.3,5.97,1.0
91321997,013318-740304.png,0.0,6.75,6.22,1.0
91321999,013321-733339.png,0.0,6.65,5.98,1.0
91322000,013322-733432.png,1.0,6.7,6.18,1.0
91322001,013323-730325.png,0.0,6.7,5.91,1.0
91322002,013329-730305.png,0.0,6.7,5.86,1.0
91322004,013332-730052.png,1.0,6.49,6.31,1.0
91322005,013334-733645.png,0.0,7.34,6.06,1.0
91322006,013336-731744.png,0.0,6.97,6.16,1.0
91322007,013338-735806.png,1.0,6.57,5.99,1.0
91322008,013340-731746.png,0.0,6.56,6.16,1.0
91322009,013340-732953.png,0.0,7.16,6.91,0.0
91322011,013344-731752.png,0.0,6.76,6.27,1.0
91322012,013346-732517.png,1.0,6.22,6.07,1.0
91322014,013346-735501.png,0.0,6.67,6.05,1.0
91322015,013347-725920.png,0.0,6.98,6.18,1.0
91322016,013350-735227.png,1.0,7.04,6.69,1.0
91322017,013351-735935.png,1.0,6.57,6.14,1.0
91322018,013401-734055.png,1.0,6.95,6.26,1.0
91322020,013404-731124.png,0.0,6.66,6.34,1.0
91322021,013404-733243.png,0.0,6.57,6.02,1.0
91322022,013404-733923.png,1.0,6.54,6.23,1.0
91322023,013404-735245.png,1.0,7.06,6.72,1.0
91322024,013407-733224.png,0.0,6.76,6.08,1.0
91322026,013409-740055.png,1.0,7.15,7.01,0.0
91322027,013410-735717.png,0.0,6.59,6.41,1.0
91322029,013411-732219.png,1.0,6.52,6.08,1.0
91322030,013413-734756.png,0.0,6.58,6.04,1.0
91322032,013414-731408.png,0.0,6.8,6.48,1.0
91322033,013417-732519.png,1.0,7.14,6.68,1.0
91322035,013417-733646.png,0.0,6.74,6.05,1.0
91322036,013423-731812.png,0.0,7.33,6.61,1.0
91322038,013423-735913.png,1.0,6.52,6.13,1.0
91322039,013433-732855.png,1.0,6.62,6.2,1.0
91322040,013434-731018.png,1.0,6.63,6.12,1.0
91322042,013438-731112.png,0.0,6.37,6.28,1.0
91322043,013441-732410.png,1.0,7.12,6.84,0.0
91322045,013442-733644.png,1.0,7.86,6.49,0.0
91322046,013442-734420.png,0.0,6.46,6.13,1.0
91322048,013446-732342.png,0.0,6.65,5.92,1.0
91322049,013501-732910.png,1.0,6.78,6.27,1.0
91322051,013502-730957.png,1.0,8.2,6.63,0.0
91322052,013505-733420.png,0.0,6.78,6.13,1.0
91322053,013507-734803.png,1.0,6.64,6.26,1.0
91322055,013509-731732.png,1.0,6.57,6.17,1.0
91322056,013509-735212.png,0.0,6.64,6.46,1.0
91322057,013512-733420.png,1.0,8.91,6.72,0.0
91322059,013513-734124.png,1.0,6.77,6.0,1.0
91322060,013514-732647.png,1.0,6.86,6.05,1.0
91322061,013515-732012.png,0.0,6.67,6.29,1.0
91322063,013516-735407.png,0.0,7.19,6.85,0.0
91322064,013518-731932.png,1.0,7.85,6.9,0.0
91322065,013519-731641.png,1.0,6.96,6.03,1.0
91322067,013525-733626.png,1.0,6.67,6.36,1.0
91322068,013528-730846.png,1.0,6.46,6.06,1.0
91322070,013529-733606.png,1.0,7.17,6.35,1.0
91322071,013531-731908.png,1.0,6.7,5.99,1.0
91322072,013532-733321.png,1.0,6.66,6.41,1.0
91322074,013545-731758.png,1.0,6.84,6.02,1.0
91322076,013545-733202.png,0.0,6.66,5.99,1.0
91322077,013545-734713.png,0.0,9.21,8.14,0.0
91322078,013546-733618.png,1.0,7.18,6.86,0.0
91322080,013552-733157.png,0.0,6.59,6.21,1.0
91322081,013554-734407.png,1.0,6.73,6.11,1.0
91322083,013556-733748.png,1.0,6.49,5.98,1.0
91322084,013602-731406.png,0.0,6.62,6.06,1.0
91322086,013606-735257.png,0.0,6.7,6.59,1.0
91322088,013607-733551.png,1.0,6.59,6.46,1.0
91322089,013612-733703.png,0.0,6.64,6.15,1.0
91322091,013624-731739.png,1.0,7.37,6.32,1.0
91322092,013626-733744.png,0.0,6.94,6.24,1.0
91322094,013633-734027.png,1.0,6.5,6.21,1.0
91322095,013634-733655.png,0.0,6.52,6.31,1.0
91322097,013640-732931.png,0.0,6.9,6.27,1.0
91322098,013641-732418.png,1.0,6.14,6.05,1.0
91322100,013657-732644.png,1.0,6.48,6.06,1.0
91322101,013701-733630.png,0.0,6.7,5.97,1.0
91322103,013704-732748.png,0.0,6.62,6.12,1.0
91322104,013708-732740.png,0.0,6.77,6.53,1.0
91322105,013709-733453.png,0.0,7.46,6.86,0.0
91322106,013711-732734.png,0.0,6.8,6.48,1.0
91322108,013717-733553.png,1.0,7.47,6.67,0.0
91322109,013729-734227.png,1.0,7.02,6.56,1.0
91322110,013733-732740.png,1.0,6.43,6.25,1.0
91322112,013737-732803.png,0.0,6.65,6.09,1.0
91322113,013742-733050.png,0.0,6.6,5.74,1.0
